measSetComments,probeId,BeamStyleIndex,bsIndexTrace,TxFrequencyHz,TxFocusLocCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,ProbeNumTxCycles,elevAperIndex,zStartDistCm,zMeasNum,IsTxChannelModulationEn,dumpSwVersion,DTxFreqIndex,VTxIndex,IsPresetCpaEn,TxPulseRle,SystemPulserSel,CpaDelayOffsetClk,zt_est
Beamstyle_9C2_Intensity,11503103,5,0,4444400,9.5,90,90,56.04,20,8,60,2,3.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,5,0,4444400,11.0,90,90,56.04,20,8,62,2,3.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,5,0,4444400,13.0,90,90,56.04,20,8,65,2,3.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,5,0,4444400,14.5,90,90,56.04,20,8,67,2,3.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.2
Beamstyle_9C2_Intensity,11503103,5,0,4444400,19.0,90,90,56.04,20,8,71,2,3.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,2222200,4.0,90,90,56.04,20,8,62,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
Beamstyle_9C2_Intensity,11503103,10,0,2222200,6.0,90,90,56.04,20,8,75,2,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0.0,0,0,4.3
Beamstyle_9C2_Intensity,11503103,10,0,2222200,8.0,90,90,56.04,20,8,83,2,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0.0,0,0,4.6
Beamstyle_9C2_Intensity,11503103,10,0,2222200,9.5,90,90,56.04,20,8,88,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,5.2
Beamstyle_9C2_Intensity,11503103,10,0,2222200,11.0,90,90,56.04,20,8,92,2,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0.0,0,0,4.1
