measSetComments,probeId,BeamStyleIndex,bsIndexTrace,TxFrequencyHz,TxFocusLocCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,ProbeNumTxCycles,elevAperIndex,zStartDistCm,zMeasNum,IsTxChannelModulationEn,dumpSwVersion,DTxFreqIndex,VTxIndex,IsPresetCpaEn,TxPulseRle,SystemPulserSel,CpaDelayOffsetClk,zt_est
Beamstyle_4DVE_Intensity,11575444,5,0,4000000,4.0,90,90,81.34,90,90,45,1,4.0,0,0.5,75.0,0,1st,0,0,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,5,0,4000000,6.0,90,90,81.34,90,90,49,1,4.0,0,0.5,75.0,0,1st,0,0,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,5,0,4000000,8.0,90,90,81.34,90,90,50,1,4.0,0,0.5,115.0,0,1st,0,0,0,0.0,0,0,1.0
Beamstyle_4DVE_Intensity,11575444,5,0,4705900,0.5,90,90,81.34,90,90,7,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,5,0,4705900,1.0,90,90,81.34,90,90,13,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.2
Beamstyle_4DVE_Intensity,11575444,5,0,4705900,1.5,90,90,81.34,90,90,20,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.9
Beamstyle_4DVE_Intensity,11575444,5,0,4705900,2.0,90,90,81.34,90,90,26,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,3.0
Beamstyle_4DVE_Intensity,11575444,5,0,4705900,3.0,90,90,81.34,90,90,40,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.9
Beamstyle_4DVE_Intensity,11575444,5,0,4705900,4.0,90,90,81.34,90,90,45,1,4.0,0,0.5,75.0,0,1st,0,0,0,0.0,0,0,2.6
Beamstyle_4DVE_Intensity,11575444,5,0,4705900,6.0,90,90,81.34,90,90,49,1,4.0,0,0.5,75.0,0,1st,0,0,0,0.0,0,0,2.5
Beamstyle_4DVE_Intensity,11575444,5,0,4705900,8.0,90,90,81.34,90,90,50,1,4.0,0,0.5,115.0,0,1st,0,0,0,0.0,0,0,2.5
Beamstyle_4DVE_Intensity,11575444,5,0,5333300,0.5,90,90,81.34,90,90,7,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.1
Beamstyle_4DVE_Intensity,11575444,5,0,5333300,1.0,90,90,81.34,90,90,13,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.1
Beamstyle_4DVE_Intensity,11575444,5,0,5333300,1.5,90,90,81.34,90,90,20,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.6
Beamstyle_4DVE_Intensity,11575444,5,0,5333300,2.0,90,90,81.34,90,90,26,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.7
Beamstyle_4DVE_Intensity,11575444,5,0,5333300,3.0,90,90,81.34,90,90,40,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.2
Beamstyle_4DVE_Intensity,11575444,5,0,5333300,4.0,90,90,81.34,90,90,45,1,4.0,0,0.5,75.0,0,1st,0,0,0,0.0,0,0,2.3
Beamstyle_4DVE_Intensity,11575444,5,0,5333300,6.0,90,90,81.34,90,90,49,1,4.0,0,0.5,75.0,0,1st,0,0,0,0.0,0,0,2.6
Beamstyle_4DVE_Intensity,11575444,5,0,5333300,8.0,90,90,81.34,90,90,50,1,4.0,0,0.5,115.0,0,1st,0,0,0,0.0,0,0,2.6
Beamstyle_4DVE_Intensity,11575444,10,0,4000000,1.0,90,90,81.34,90,90,15,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,1.1
Beamstyle_4DVE_Intensity,11575444,10,0,4000000,1.5,90,90,81.34,90,90,23,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,1.0
Beamstyle_4DVE_Intensity,11575444,10,0,4000000,2.0,90,90,81.34,90,90,30,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.2
Beamstyle_4DVE_Intensity,11575444,10,0,4000000,2.6,90,90,81.34,90,90,40,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.2
Beamstyle_4DVE_Intensity,11575444,10,0,4000000,3.0,90,90,81.34,90,90,43,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,1.2
Beamstyle_4DVE_Intensity,11575444,10,0,4705900,1.0,90,90,81.34,90,90,15,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.2
Beamstyle_4DVE_Intensity,11575444,10,0,4705900,1.5,90,90,81.34,90,90,23,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,2.9
Beamstyle_4DVE_Intensity,11575444,10,0,4705900,2.0,90,90,81.34,90,90,30,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,3.1
Beamstyle_4DVE_Intensity,11575444,10,0,4705900,2.6,90,90,81.34,90,90,40,1,4.0,0,0.5,45.0,0,1st,0,0,0,0.0,0,0,3.0
