measSetComments,probeId,BeamStyleIndex,bsIndexTrace,TxFrequencyHz,TxFocusLocCm,maxTxVoltageVolt,ceilTxVoltageVolt,profTxVoltageVolt,totalVoltagePt,numMeasVoltage,NumTxElements,TxpgWaveformStyle,ProbeNumTxCycles,elevAperIndex,zStartDistCm,zMeasNum,IsTxChannelModulationEn,dumpSwVersion,DTxFreqIndex,VTxIndex,IsPresetCpaEn,TxPulseRle,SystemPulserSel,CpaDelayOffsetClk,zt_est
Beamstyle_P4-2_Intensity,10136143,5,10,2500000,3,90,90,56.04,20,8,29,4,4.0,0,0.5,45.0,0,1st_LUT,0,0,0,0,0,0,5.6
Beamstyle_P4-2_Intensity,10136143,5,10,2500000,5,90,90,56.04,20,8,48,4,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0,0,0,5.7
Beamstyle_P4-2_Intensity,10136143,5,10,2500000,7,90,90,56.04,20,8,64,4,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,5,10,2500000,9,90,90,56.04,20,8,64,4,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,5,10,2500000,11,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,5,10,2500000,13,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,2500000,15,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,2500000,18,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,3333300,3,90,90,56.04,20,8,29,4,4.0,0,0.5,45.0,0,1st_LUT,0,0,0,0,0,0,5.7
Beamstyle_P4-2_Intensity,10136143,5,10,3333300,5,90,90,56.04,20,8,48,4,4.0,0,0.5,75.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,3333300,7,90,90,56.04,20,8,64,4,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,5,10,3333300,9,90,90,56.04,20,8,64,4,4.0,0,0.5,115.0,0,1st_LUT,0,0,0,0,0,0,4.7
Beamstyle_P4-2_Intensity,10136143,5,10,3333300,11,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,3333300,13,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,3333300,15,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,4.8
Beamstyle_P4-2_Intensity,10136143,5,10,3333300,18,90,90,56.04,20,8,64,4,4.0,0,0.5,135.0,0,1st_LUT,0,0,0,0,0,0,5.0
Beamstyle_P4-2_Temperature,10136143,0,15,2000000,18,90,90,56.04,20,8,64,2,2.0,0,0.5,45.0,0,1st_LUT,0,1,0,0,0,0,0.0
Beamstyle_P4-2_Temperature,10136143,0,15,2500000,18,90,90,56.04,20,8,64,2,2.0,0,0.5,45.0,0,1st_LUT,0,1,0,0,0,0,0.0
Beamstyle_P4-2_Temperature,10136143,0,15,2857100,18,90,90,56.04,20,8,64,2,2.0,0,0.5,45.0,0,1st_LUT,0,1,0,0,0,0,0.0
Beamstyle_P4-2_Temperature,10136143,0,15,3076900,18,90,90,56.04,20,8,64,2,2.0,0,0.5,45.0,0,1st_LUT,0,1,0,0,0,0,0.0
Beamstyle_P4-2_Temperature,10136143,0,15,3636400,18,90,90,56.04,20,8,64,2,2.0,0,0.5,45.0,0,1st_LUT,0,1,0,0,0,0,0.0
